name,SARS-COV2-GSE120934,SARS-COV2-GSE147507,SARS-GSE56192,MERS-GSE56192,MERS-GSE139516,Type
BOK,0.343571571905924,0,0,0,0,SARS-COV2-GSE120934
BOLA2B,0.253049304878727,0,0,0,0,SARS-COV2-GSE120934
BOP1,0.364488344282561,0,0,-0.160061629496701,0,common
BORCS8,0.673182582408477,0,0,0,0,SARS-COV2-GSE120934
BPGM,0.850182597199991,0,0,0,0,SARS-COV2-GSE120934
BRCA1,-0.476440548570671,0,0,0,0,SARS-COV2-GSE120934
BRD2,0,0,-0.270126834732128,0,0,SARS-GSE56192
BRD3,0,0,-0.157751471353575,0,0,SARS-GSE56192
BRD4,-0.217872253925022,0,-0.178454519939837,0,0,common
BRD7,0,0.133518961665455,0.0635879466823119,0,0,common
BRD8,0,0,-0.111355915583009,0,0,SARS-GSE56192
BRD9,0.31892714147304,0,0,0,-1.29956337850179,common
BRF1,0.468611270393369,0,0,0,0,SARS-COV2-GSE120934
BRF2,0,0,0.231345772159916,0,0,SARS-GSE56192
BRI3,0,0,-0.126684821165239,0,-1.75014278475392,common
BRIX1,0,0,0,-0.411659167926877,0,MERS-GSE56192
BRK1,0,-0.113017607660094,-0.149547704655584,-0.0522966896175857,0,common
BRMS1,0,0,-0.188799027491347,0,-0.654304834142073,common
BRWD1,0,0,0,0.975883739297806,0,MERS-GSE56192
BSDC1,0.340007471782296,0,0,0,0,SARS-COV2-GSE120934
BSG,0.264954414880269,0,-0.223076668598923,0,0,common
BST2,1.0252570483873,0,-0.733370228747585,0,0,common
BTAF1,0,0,0.183821654197292,0,0,SARS-GSE56192
BTBD10,0,-0.208612006824065,0.0911690172596133,0,0,common
BTBD19,0,0,0.322895641483009,0,0,SARS-GSE56192
BTBD2,0,0,-0.13696468676595,0,0,SARS-GSE56192
BTBD6,0,0,-0.225089812500544,0.481811413406227,0,common
BTF3,0,0,0,-0.107494635219254,0,MERS-GSE56192
BTG1,0.256047547694696,0,0,0,0,SARS-COV2-GSE120934
BTG3,0.455580236469564,0,0,0,0,SARS-COV2-GSE120934
BTN3A1,0,0,-0.434132511241094,0,0,SARS-GSE56192
BTN3A2,0,0,-0.398627392859629,0,0,SARS-GSE56192
BTN3A3,0.597916542021308,0,0,0,0,SARS-COV2-GSE120934
BTRC,-0.208052360239386,0,0,0,0,SARS-COV2-GSE120934
BUD13,0,0,0,0,2.24609529205116,MERS-GSE139516
BUD23,0.187046027781598,0,-0.220947600804169,-0.158096484141446,0,common
BUD31,0,0,-0.308305281252068,-0.286461284197289,0,common
BX255925.3,0,-0.178335694225768,0,0,0,SARS-COV2-GSE147507
BX322234.1,0,0,0.420002497023444,0.298858447170425,0,common
BX890604.2,0,1.31868546378783,0,0,0,SARS-COV2-GSE147507
BYSL,0.243169063535349,0,0,0,0,SARS-COV2-GSE120934
BZW1P2,-0.321222956875314,0,0,0,0,SARS-COV2-GSE120934
C10orf55,0.403608858787718,0,0,0,0,SARS-COV2-GSE120934
C11orf1,-0.239810875591568,0,0,0,0,SARS-COV2-GSE120934
C11orf24,0,0,-0.366494350856654,0,0,SARS-GSE56192
C11orf52,-0.59735038985172,0,0,0,0,SARS-COV2-GSE120934
C11orf58,0,0,-0.111064449337284,0,0,SARS-GSE56192
C11orf68,0.364155798055535,0,0,0,0,SARS-COV2-GSE120934
C11orf96,0,0,-0.517220224125819,0,0,SARS-GSE56192
C11orf98,0,0,-0.538578223103647,0,0,SARS-GSE56192
C12orf10,0,0,-0.127169781336543,0,0,SARS-GSE56192
C12orf4,0,0,0.286728102790592,0,0,SARS-GSE56192
C12orf57,0,0,-0.341640607413789,0,0,SARS-GSE56192
C12orf65,0,0.23024443347055,0,-0.385179867900629,0,common
C15orf40,0,0,-0.366192062292359,0,0,SARS-GSE56192
C15orf48,1.12555533421386,0,-0.45002875372905,0,0,common
C16orf58,0,-0.242854022784669,-0.226661606602761,0,1.07044736799379,common
C16orf74,0,0,0,-0.457592193981469,0,MERS-GSE56192
C17orf58,0,0,0.588922492757757,0,0,SARS-GSE56192
C17orf80,0,0,0,-0.591441258179345,0,MERS-GSE56192
C19orf12,0,0,-0.101631113929031,0,0,SARS-GSE56192
C19orf25,0,0,-0.305087827660381,0,0,SARS-GSE56192
C19orf33,0,-0.184430068792799,0,0,0,SARS-COV2-GSE147507
C19orf47,0,0,-0.294339464565872,0,-3.13298565739614,common
C19orf48,0,0,-0.217246918206084,0,0,SARS-GSE56192
C19orf71,0,-0.337472607812191,0,0,0,SARS-COV2-GSE147507
C1DP1,0,-0.863066980590167,0,0,0,SARS-COV2-GSE147507
C1orf109,0,0,-0.211422318370416,0,0,SARS-GSE56192
C1orf122,0,0,0,-0.205256391795418,0,MERS-GSE56192
C1orf174,0,0,0,0,1.34931992550343,MERS-GSE139516
C1orf43,0,0,-0.304286175275194,0,0,SARS-GSE56192
C1orf56,0.36479619240951,0,0.276780833049862,0,0,common
C1orf74,0.242681335893232,0,0,0,0,SARS-COV2-GSE120934
C1R,0,0.844610658605756,-0.278582673256483,0,0,common
C1S,0,0,-0.236046510746579,0,0,SARS-GSE56192
C22orf23,0.404870765006025,0,0,0,0,SARS-COV2-GSE120934
C22orf39,0,0,0.234269981423402,0,0,SARS-GSE56192
C2orf74,0,0.235355521647142,0,0,0,SARS-COV2-GSE147507
C3,1.11818873724714,0.650985505998337,0,0,0,cov2-common
C3orf14,1.30192232948641,0,0,0,0,SARS-COV2-GSE120934
C4orf19,0,0,0,0,-0.627540103448726,MERS-GSE139516
C4orf46,0,0,0.195089450237276,0,0,SARS-GSE56192
C4orf48,0.552155556897477,0,0,-0.598030080147309,0,common
C5orf15,0.15479988608798,0,0,-0.115295662905488,0,common
C5orf30,0,0,0,-0.167430685106048,0,MERS-GSE56192
C5orf66,0,0,-0.27859074054531,0,0,SARS-GSE56192
C6orf120,0,0,0.338242525647389,0,0,SARS-GSE56192
C6orf132,0,0,0,0,-2.39141083740969,MERS-GSE139516
C6orf226,0,0.424946059927505,0,0,0,SARS-COV2-GSE147507
C7orf26,0,0,-0.276365937613338,0,0,SARS-GSE56192
C8orf33,0,0,0,-0.175319463970517,-0.395206152559838,common
C8orf58,0.266654240905808,0,0,-0.3372476573652,0,common
C8orf76,0,0,-0.408203845991146,0,0,SARS-GSE56192
C9orf16,0.333142490285667,0,0,-0.28807364625515,0,common
C9orf78,-0.152923842826494,0,0,0,0,SARS-COV2-GSE120934
CA12,0,0.126758893312593,0,0,0,SARS-COV2-GSE147507
CA2,0.261358156202144,0,0,0,0,SARS-COV2-GSE120934
CA9,0,0.368720414325864,0,0.689936739041513,0,common
CABIN1,0,0,-0.126989018564008,0,0,SARS-GSE56192
CABLES1,0,0,0,0.465673964609135,0,MERS-GSE56192
CACNA2D1,0,0,0.301615324287938,0,0,SARS-GSE56192
CALCOCO2,0,0,-0.181427426178808,0,0,SARS-GSE56192
CALD1,0,0,0.344826945207027,0,0,SARS-GSE56192
CALM2P2,0,0,0.26879547105949,-0.468410609886248,0,common
CALML3,-0.850983761160073,0,0,0,0,SARS-COV2-GSE120934
CALU,0,0,-0.287932172224359,0,0,SARS-GSE56192
CAMK2G,0,0,-0.196266925350928,0,0,SARS-GSE56192
CAMK2N1,-0.346907189131271,0,0,0,0,SARS-COV2-GSE120934
CAMKK1,0,-0.238775986691977,0,0,0,SARS-COV2-GSE147507
CAMLG,0,0,-0.193369708397391,0,0,SARS-GSE56192
CAMTA1,0,0,-0.331323701192986,0,0,SARS-GSE56192
CAMTA2,0.292366584549351,0,-0.220090734372961,0,0,common
CAND1,0,0,0.12807487841803,0,0,SARS-GSE56192
CAP1,0,0,-0.0993687068708103,-0.134888280727968,0,common
CAPG,0.259677680129394,0,0,0,0,SARS-COV2-GSE120934
CAPN10,0,0,-0.423861435014185,0,0,SARS-GSE56192
CAPN12,0,0,0.812976071203419,0,0,SARS-GSE56192
CAPN14,0.336374235776253,0,0,0,0,SARS-COV2-GSE120934
CAPN2,0.103769580938183,0,0,-0.092154029572609,0,common
CAPN7,-0.393745538292639,0,0,0,0,SARS-COV2-GSE120934
CAPNS2,-0.310451139695929,0,0,0,0,SARS-COV2-GSE120934
CAPRIN1,0,0,0.125663004178394,0,0,SARS-GSE56192
CAPRIN2,0.264305595896434,0,0,0,0,SARS-COV2-GSE120934
CAPZA1,0,0,0.214701028991485,0,0,SARS-GSE56192
CAPZA2,-0.466044824354862,0,0.258596808204015,0,0,common
CARD10,0.1928035165113,0,0,0,0,SARS-COV2-GSE120934
CARD19,0,0,-0.326463737366652,0,0,SARS-GSE56192
CARHSP1,0,0.50799465145259,-0.206864977789388,0,0,common
CARMIL1,-0.29035992288585,0,0,0,0,SARS-COV2-GSE120934
CARS1,0.147388885915332,0,-0.170776724778985,0,0,common
CASC11,0,0,0,0,-1.51519154813082,MERS-GSE139516
CASC3,0,0,-0.079355498175931,0.106791442553473,0,common
CASK,-0.303366331111435,0,0,0,0,SARS-COV2-GSE120934
CASK-AS1,0,0,0.400718279470829,0,-2.01915395498743,common
CASKIN1,0,0,0.239694122097874,0,0,SARS-GSE56192
CASP3,0,0,0.215005949621133,-0.150004831536748,0,common
CASP4,0,0,-0.192309393220684,0,0,SARS-GSE56192
CASP7,0,0.383864649399136,-0.158947068167295,0,0,common
CASP9,-0.724616665212692,0,0,0,0,SARS-COV2-GSE120934
CAST,-0.211885613295956,0,0,0,0,SARS-COV2-GSE120934
CAT,-0.410386250655826,0,0,0,0,SARS-COV2-GSE120934
CATSPER2P1,0,0,0.627339446779256,0,0,SARS-GSE56192
CAV1,-0.39120084133651,0,0,0,0,SARS-COV2-GSE120934
CAV2,0,0.134570323890101,0,0,0,SARS-COV2-GSE147507
CAVIN2,-0.317010005388624,0,0,0,0,SARS-COV2-GSE120934
CBLC,0.38945319257463,0,0,0,0,SARS-COV2-GSE120934
CBR1,-0.230131444892561,0,0,0,0.446342175260897,common
CBR4,0,0,-0.756755131434175,0,0,SARS-GSE56192
CBS,0,-0.404972475945126,0,0,0,SARS-COV2-GSE147507
CBSL,0,0,-0.2952086685831,0,0,SARS-GSE56192
CBWD6,0,0,0,0,1.92001380634214,MERS-GSE139516
CBX3,0,0,0.143846661616293,0,0,SARS-GSE56192
CBX3P9,0,0,0.282617616029242,0,0,SARS-GSE56192
CBX4,0,0,-0.137296814284474,0,0,SARS-GSE56192
CBX5,-0.190246087368927,0,0.253724279823038,0,0,common
CBX6,0,0,0.0662430408766096,0,0.192533037967723,common
CBY1,0,0,-0.218289662887959,0,0,SARS-GSE56192
CC2D1B,0,0,0,-0.708205161231332,0,MERS-GSE56192
CCAR1,-0.124773083065523,0,0.239294842787945,0.082455813664511,0,common
CCAR2,0.234509418757975,0,0,0,0,SARS-COV2-GSE120934
CCDC12,0,0,-0.298015739888258,-0.136685740245596,0,common
CCDC120,0,0,0,0,1.73857512127242,MERS-GSE139516
CCDC124,0,0,-0.214538245850043,-0.105223645649672,0,common
CCDC130,0,0,-0.283642934302599,0,0,SARS-GSE56192
CCDC14,0,0,0.361884620560428,0,0,SARS-GSE56192
CCDC142,0,0,0.725874285972505,0,0,SARS-GSE56192
CCDC150,0,1.78333484950085,0,0,0,SARS-COV2-GSE147507
CCDC167,0,0,0,0,-1.27308614441982,MERS-GSE139516
CCDC174,0,0,-0.171411578404951,0,0,SARS-GSE56192
CCDC189,0,0,0,-0.76466098180586,0,MERS-GSE56192
CCDC22,0.438700342737635,0,0,0,0,SARS-COV2-GSE120934
CCDC28B,0,0,-0.163781365150511,0,0,SARS-GSE56192
CCDC34,-0.286564342185993,0,0.273979271117528,0,0,common
CCDC39,0,0,0.282998078113422,0,0,SARS-GSE56192
CCDC47,-0.162302800318682,0,0,0,0,SARS-COV2-GSE120934
CCDC50,0,0,0.189298370595723,0,0,SARS-GSE56192
CCDC51,0.561594848255481,0,0,0,0,SARS-COV2-GSE120934
CCDC58,-0.426485523860229,0,0,0,-0.795650561577603,common
CCDC59,0,0,-0.143199967838423,0,0,SARS-GSE56192
CCDC6,-0.230643875065463,0,0,0,0,SARS-COV2-GSE120934
CCDC61,0.712317645409799,0,0,0,0,SARS-COV2-GSE120934
CCDC71,0.308877491053273,0,0,0,0,SARS-COV2-GSE120934
CCDC71L,0,0,0.181685099514698,0,0,SARS-GSE56192
CCDC80,-0.379589849679582,0,0,0,0,SARS-COV2-GSE120934
CCDC82,-0.725429945359434,0,0,0,0,SARS-COV2-GSE120934
CCDC84,0,0,-0.278293560330398,0,0,SARS-GSE56192
CCDC85B,0,0,0.53581372383709,0,0,SARS-GSE56192
CCDC85C,0,0,-0.171309656929249,0,0,SARS-GSE56192
CCDC86,0.261786259877245,0,-0.220600485780462,0,0,common
CCDC9,0,0,-0.200048788490919,0,0,SARS-GSE56192
CCDC93,0,0,0,0,0.657204416342783,MERS-GSE139516
CCDC97,0,0,0,0,1.2253540070408,MERS-GSE139516
CCL20,2.91625071343906,0.815847466034564,0,0,0,cov2-common
CCM2,0,0,0.106975097876781,0,0,SARS-GSE56192
CCN1,0.290898544304921,0,0,0,0,SARS-COV2-GSE120934
CCN2,-0.257293215054061,0,0,0,1.22389302664212,common
CCNA2,-0.419260482030056,0,0,0,-0.998690485194106,common
CCNB1,0,0,0,0.107060403818131,0,MERS-GSE56192
CCNB1IP1,0,0,-0.176096436407946,0,0,SARS-GSE56192
CCND1,0,0,0.171813875260173,0,0,SARS-GSE56192
CCND2,-0.217431875418375,0,0,0,0,SARS-COV2-GSE120934
CCNE1,0,0,0,0,1.61840220245121,MERS-GSE139516
CCNH,0.230117275460002,0,0,0,0,SARS-COV2-GSE120934
CCNJL,0,0,0,0,2.40072972701574,MERS-GSE139516
CCNY,0,0,-0.094409469428813,0,0,SARS-GSE56192
CCS,0,0,-0.186495608939735,0,0,SARS-GSE56192
CCT2,0.284890648162079,0,0,0,0,SARS-COV2-GSE120934
CCT3,0.164908741191834,0,-0.0818451718995737,0,-0.688343038197147,common
CCT4,0,0,-0.104122976780829,0,0,SARS-GSE56192
CCT5,0.259376093879605,0,-0.0629324026677791,-0.0994692502824222,0,common
CCT6A,0.15335346488238,0,0,0,0,SARS-COV2-GSE120934
CCT7,0.274155741724705,0,-0.119894460611753,0,0,common
CCT8,0.229915978135437,0,0,0,0,SARS-COV2-GSE120934
CD109,-0.49847105815092,0,0.321508390559061,0.214640365218624,0,common
CD151,0.35481991816266,0,0,-0.294380862340431,0,common
CD24,-0.311707848462317,0,0,0,0,SARS-COV2-GSE120934
CD24P4,-0.774249739243246,0,0,0,0,SARS-COV2-GSE120934
CD276,-0.890108323823407,0,0,0,0,SARS-COV2-GSE120934
CD2AP,0,0,0.336456571449017,0,0,SARS-GSE56192
CD2BP2,0,0,-0.150473739473829,0,0,SARS-GSE56192
CD302,0,0,0.272622943892475,0,0,SARS-GSE56192
CD320,0.437682664371193,0,0,-0.163019503071539,0,common
CD40,0,0.250135253154743,0,0,0,SARS-COV2-GSE147507
CD44,0,0,-0.350563913700036,0,0,SARS-GSE56192
CD47,0,0,0.203640566271276,0,-1.84465723054986,common
CD55,0,0,-0.241983970393092,0.526126691474248,0,common
CD58,0,0,0,0.266023594521489,0,MERS-GSE56192
CD63,0,0,-0.201159231169344,0,0,SARS-GSE56192
CD68,0,0,-0.242320622786619,0,0,SARS-GSE56192
CD81,0.235256675991392,0,-0.150777948094535,-0.151083103213281,0,common
CD82,0,0,-0.299885434092836,0,0,SARS-GSE56192
CD9,0,0,-0.244488940002225,0,0,SARS-GSE56192
CD99,0,0,-0.251508688958557,0,0,SARS-GSE56192
CDA,0.572265235638694,0,0,0,0,SARS-COV2-GSE120934
CDC123,0.162732126787604,0,-0.217598346379548,-0.18286458963472,0,common
CDC16,0,0,0.0941006696975242,0,0,SARS-GSE56192
CDC23,-0.224215795326581,0,0,0,0,SARS-COV2-GSE120934
CDC25B,0,0,0,0.244838807295598,0,MERS-GSE56192
CDC25C,0,0,0,0,-0.66550254481976,MERS-GSE139516
CDC26,0,0,-0.190406336236526,-0.147995980776584,0,common
CDC27,0,0,0.179199669190873,0,0,SARS-GSE56192
CDC34,0,0,-0.337362519803378,0,0,SARS-GSE56192
CDC37,0,0,-0.280654084637258,0,0,SARS-GSE56192
CDC42,0,0,0,-0.20927948668452,0,MERS-GSE56192
CDC42BPA,-0.248179813665342,-0.567917055217995,0,0,0,cov2-common
CDC42BPB,0,-0.13607762116717,-0.0963451304536155,0,0,common
CDC42EP1,0.405685483025511,0,0,-0.3334482753718,0.996875121814053,common
CDC42EP3,-0.347492226907843,0,0.42058778819657,0,0,common
CDC42EP5,0.429941813586713,0,0,0,0,SARS-COV2-GSE120934
CDC42SE1,0,0,-0.230979489693837,0.527646029688631,0,common
CDC5L,0,0,0.116461197399025,0,-0.563282244309592,common
CDC73,0,0,0.190000510988646,0,0,SARS-GSE56192
CDCA5,0,0.118108558181022,0,0,0,SARS-COV2-GSE147507
CDCA7L,-0.301488289675534,0,0,0,0,SARS-COV2-GSE120934
CDCP1,0.283623033194775,0,0,0.316244651125222,0.521274127342951,common
CDH1,0,0.534002852800391,0,0,0,SARS-COV2-GSE147507
CDH6,0,0,0.214260998202479,0.389786079234052,0,common
CDIPT,0,0,-0.196378548485182,0,0,SARS-GSE56192
CDK1,0,0,0.285019464084494,0,0,SARS-GSE56192
CDK11B,0,0,-0.117490330751378,0,0,SARS-GSE56192
CDK16,0,0,-0.0644441147137777,0,0,SARS-GSE56192
CDK2,0,0,-0.384928737501559,0,0,SARS-GSE56192
CDK2AP1,0,0,-0.248579618973039,0,0,SARS-GSE56192
CDK2AP2,0,0,-0.263885670288824,-0.321751679448243,0,common
CDK4,0.314544091493351,0,-0.251627573912483,0,0,common
CDK5,0,-0.286396936768924,0,0,0,SARS-COV2-GSE147507
CDK5R1,0.247489446189533,0,0,0,0,SARS-COV2-GSE120934
CDK5RAP1,0.2294514472382,0,0,0,0,SARS-COV2-GSE120934
CDK6,0,0,0.32036536675147,0,0,SARS-GSE56192
CDK7,0,0,-0.131524107110005,0,0,SARS-GSE56192
CDK9,0.334276998140155,0,0,0,0,SARS-COV2-GSE120934
CDKN1A,0,0,0,-0.599224961663274,0,MERS-GSE56192
CDKN2AIP,0,0,0.322127943227546,0,0,SARS-GSE56192
CDKN2C,0,-0.354502124533174,0,0,0,SARS-COV2-GSE147507
CDR2,0,0,-0.142134905637815,0,0,SARS-GSE56192
CDRT1,0.546597511549178,0,0,0,0,SARS-COV2-GSE120934
CDV3,0,0,-0.296746679982699,0,0,SARS-GSE56192
CDYL,0,0,-0.212631430491873,0,0,SARS-GSE56192
CEACAM19,0,-0.430893610080313,0,-0.17019984225212,4.59308621695214,common
CEACAM5,-0.331057886343587,0,0,0,0,SARS-COV2-GSE120934
CEBPB,0.541333444277436,0,0,0,-1.84116844781553,common
CEBPD,0,0.225149380281136,0,0,0,SARS-COV2-GSE147507
CEBPZOS,0,0,0.264362023035174,0,0,SARS-GSE56192
CEL,-0.596407563721807,0,0,0,0,SARS-COV2-GSE120934
CELF2,0,0,0.615341192802252,0,0,SARS-GSE56192
CELSR2,-0.320746298987622,0,0,0,0,SARS-COV2-GSE120934
CEMIP,0,0,0,0.433753216924461,0,MERS-GSE56192
CEMIP2,0,0,0,0.224453298276372,0,MERS-GSE56192
CEMP1,0,0,0,0.246972670401214,0,MERS-GSE56192
CENPB,0.24731271307466,0,0,0,0,SARS-COV2-GSE120934
CENPBD1,0,0,0.494212100504977,0,0.898053970088324,common
CENPE,0,0,0.559275112517178,0,0,SARS-GSE56192
CENPF,-0.535532555470891,0,0.546731055053956,0,0,common
CENPT,0.228732385410403,0,0,-0.218264800040036,0,common
CENPU,0,0,0.221049272747869,-0.188178511022474,0,common
CENPX,0,0,-0.351805247540092,0,0,SARS-GSE56192
CEP120,-0.446217118706102,0,0,0,0,SARS-COV2-GSE120934
CEP131,0,0,-0.361228112711185,0,0,SARS-GSE56192
CEP164,0,0,-0.234353313886593,0.325627463703966,0,common
CEP290,0,0,-0.365745247063555,0.642958244278085,0,common
CEP55,-0.366970884152263,0,0.428466323901519,0,0,common
CEP57,-0.318706473831615,0,0,0,0,SARS-COV2-GSE120934
CEP63,-0.379377362309775,0,0.178105049445911,0,0,common
CEP89,0,0,0.105858827911704,0,0,SARS-GSE56192
CERK,0,-0.267391011257344,0,0,0,SARS-COV2-GSE147507
CERS2,0,-0.619705221931152,-0.267155919977536,0,0,common
CERS6,-0.346296020200757,0,0,0,0,SARS-COV2-GSE120934
CETN3,-0.365408954187686,0.251415283917243,0.157464751057676,0,0,cov2-common
CFAP126,0,0,0.340995105240203,0,0,SARS-GSE56192
CFAP20,0,0,-0.101033863990861,0,0,SARS-GSE56192
CFAP298,0,0,-0.354685000840412,0,-1.17664832551628,common
CFAP36,-0.249865145737116,0,-0.153675379210544,0,0,common
CFAP410,0,0,-0.172700352317202,0,0,SARS-GSE56192
CFAP73,0,0,0.358195965303283,0,0,SARS-GSE56192
CFAP97,0,0.836122724381492,0.254775064334477,0,0,common
CFB,2.11320516674201,0,0,0,0,SARS-COV2-GSE120934
CFDP1,0,0,-0.164362937924934,0,0,SARS-GSE56192
CFH,0,0,0.336993744018376,0,0,SARS-GSE56192
CFL1,0,0,-0.330679484210931,0,0,SARS-GSE56192
CFL2,0,0,0,-0.574846062752605,0,MERS-GSE56192
CGAS,0,0,0,0,-1.51773099436819,MERS-GSE139516
CHCHD1,0.351004723007552,0,0,0,0,SARS-COV2-GSE120934
CHCHD2,0,0,0,-0.222926881682408,0,MERS-GSE56192
CHCHD2P9,0,0,0,-0.408057756178864,0,MERS-GSE56192
CHCHD3,0,0,0,0,-0.626136233506846,MERS-GSE139516
CHCHD4,0.304985295681591,0,0,0,0,SARS-COV2-GSE120934
CHCHD5,0,0,-0.205842294514676,0,0,SARS-GSE56192
CHCHD6,0,0,-0.247958237917269,0,0,SARS-GSE56192
CHD2,-0.230816844530234,0,0,0.419285627013784,0,common
CHD3,0,0,0.109364306079543,0,0,SARS-GSE56192
CHD6,-0.275982568562392,0,0,0,0,SARS-COV2-GSE120934
CHD9,0,0,0.444165599556062,0,0,SARS-GSE56192
CHERP,0,0,-0.205469288787302,0,0,SARS-GSE56192
CHFR,0,0.165567917857127,0.820011599053985,0,0,common
CHID1,0.219678424327842,0,-0.110284880694332,0,0,common
CHKA,-0.519475681818674,0,-0.268694561956808,0,0,common
CHM,-0.385937351089484,0,0,0,0,SARS-COV2-GSE120934
CHML,0,0,0.397660015980449,0,0,SARS-GSE56192
CHMP1A,0.315362283250683,0,-0.191635874423141,0,0,common
CHMP1B,0,0,-0.294190349457063,0,0,SARS-GSE56192
CHMP1B-AS1,0.862960217296273,0,-0.27538213862088,0,0,common
CHMP3,-0.299670470744411,0,0,0,0,SARS-COV2-GSE120934
CHMP4B,0,0.0654555075583186,-0.100375720561349,0,0,common
CHMP5,0,0,-0.214035763233021,0,-1.99329756984561,common
CHMP7,0,0,-0.236140412696392,0,0,SARS-GSE56192
CHP1,-0.199697883153632,0,0,0,0,SARS-COV2-GSE120934
CHPF,0,0,0,-0.0588048367588288,0,MERS-GSE56192
CHPF2,0.211843808668165,0,0,-0.156166175525816,0,common
CHPT1,0,0,-0.0881670806413474,0,0,SARS-GSE56192
CHRNB1,0,0,0.283582045767773,0,0,SARS-GSE56192
CHST15,0,0,0,0,5.02850504981341,MERS-GSE139516
CHST3,0,-0.216504624647914,0.161294736580366,0,0.799635097074002,common
CHTF8,0,0.435758763279538,-0.428910487997057,0,-4.90802143408852,common
CHTOP,0,-0.255893215895714,-0.212537810161046,0,0,common
CIAO2B,0.402736305341429,0,-0.252027691559978,0,0,common
CIAO3,0,0,-0.316967505702078,0,0,SARS-GSE56192
CIB1,0.390938834413607,-0.245904512110663,-0.28433002840428,0,0,cov2-common
CIDECP1,0.37756048556455,0,-0.172456914748465,0,0,common
CIP2A,0,0,0.387464951207084,0,0,SARS-GSE56192
CIRBP,0,0,-0.256944458795736,0,0,SARS-GSE56192
CISD1,0.290273786338701,0,0,0,0,SARS-COV2-GSE120934
CISD2,0,0,-0.244672472504141,0,0,SARS-GSE56192
CISD3,0,0,-0.16277620546528,0,0,SARS-GSE56192
CIT,0,-0.21047897319769,0,0,0,SARS-COV2-GSE147507
CIZ1,0,0,-0.243814065246588,0,0,SARS-GSE56192
CKAP2,-0.541064462889723,0,0.279403679424895,0,0,common
CKAP2L,0,0,0.293693017003222,0,0,SARS-GSE56192
CKAP4,0.18981401071194,0.218263048176753,0,0,0,cov2-common
CKAP5,-0.170862049843467,0,0.13806912010255,0.0488988862765859,0,common
CKB,0,0,0,-0.327885453012079,0,MERS-GSE56192
CKMT1A,0.160973553817568,0,0,0,0,SARS-COV2-GSE120934
CKS1BP2,0,0.564167870826224,0,0,0,SARS-COV2-GSE147507
CKS1BP3,0,0,-0.239083410043059,0,-2.22202134648125,common
CKS2,0,0,-0.26833121304913,0,0,SARS-GSE56192
CLASP1,0,0,0,0,0.234033032973451,MERS-GSE139516
CLCA2,-0.655006942580481,0,0,0,0,SARS-COV2-GSE120934
CLCN3,-0.352011460841266,0,0,0,0,SARS-COV2-GSE120934
CLCN7,0,0,-0.32511581957815,0,0,SARS-GSE56192
CLDN1,0.251450061828191,0.219839297426283,0,0,0,cov2-common
CLDN12,0,0,0,0.503422769198495,0,MERS-GSE56192
CLDN23,0,0,0,0.248108661331149,0,MERS-GSE56192
CLDN4,0,0,0,0,-36.9292061722637,MERS-GSE139516
CLEC11A,0,0,0,-0.252827088618933,0,MERS-GSE56192
CLIC1,0.367256323519073,0,-0.165648273035503,-0.198713122497792,0,common
CLIC3,0.521241153007109,0,0,0,0,SARS-COV2-GSE120934
CLIC4,0,0,0.190302753982091,0,0,SARS-GSE56192
CLIP1,-0.158781865890565,0,0.114057176950156,0,0,common
CLIP2,0,0,-0.302732979559815,0,0,SARS-GSE56192
CLIP3,0,0,0,0.0811338389944511,0,MERS-GSE56192
CLK3,0,0,-0.211157212436312,0,0,SARS-GSE56192
CLK4,-0.482881460618248,0,0,0,0,SARS-COV2-GSE120934
CLMN,0,0,0,0,0.516437080112499,MERS-GSE139516
CLMP,0,0,0,0.50698490387999,0,MERS-GSE56192
CLN3,0,0,-0.637427271410749,0,0,SARS-GSE56192
CLN6,0,0,-0.344729377807614,0,0,SARS-GSE56192
CLOCK,0,0,0.294184260306626,0,0,SARS-GSE56192
CLP1,0,0,-0.229583645442588,0,0,SARS-GSE56192
CLPB,0.829964026453223,0,0,0,0,SARS-COV2-GSE120934
CLPP,0.250231129579894,0,-0.149443072984807,0,0,common
CLPTM1L,0.235454502782859,0,-0.103726087726761,0,0,common
CLSTN1,0,-0.10924812080683,0,0,0,SARS-COV2-GSE147507
CLSTN3,0,0,0,0.129845269270985,0,MERS-GSE56192
CLTB,0,0,0,-0.401557850871376,0,MERS-GSE56192
CLU,-0.443643000952027,0,0,0,0,SARS-COV2-GSE120934
CLUH,0.222710310525987,0,0,0,0,SARS-COV2-GSE120934
CMAS,0,0,0.123206999473739,0,0,SARS-GSE56192
CMBL,0,0,0.37266135743767,0,0,SARS-GSE56192
CMIP,0,0,-0.173629490570597,0,0,SARS-GSE56192
CMPK1,0,0,0.240853755608282,0,0,SARS-GSE56192
CMTM3,0,0,0,-0.313985227596652,0,MERS-GSE56192
CMTR1,0,0.304389731897447,-0.11141423569297,0,0,common
CMTR2,0,0,0.137725433071635,0,0,SARS-GSE56192
CNBP,0,-0.814966038914684,-0.288315338579381,0,0,common
CNDP2,0,0,-0.0850061242756466,0,0,SARS-GSE56192
CNIH4,0,0,-0.210881128569313,0,0,SARS-GSE56192
CNN3,-0.216619913216083,0,0,-0.274777532512732,0,common
CNNM3,0,0,0,0,1.40996431631608,MERS-GSE139516
CNOT1,-0.358507268366032,0,0,0,0,SARS-COV2-GSE120934
